acc_x, acc_y, acc_z, gyro_x, gyro_y, gyro_z
3428, -564, 15484, -34, -140, 1037
3344, -556, 15556, -64, -128, 1041
3372, -560, 15484, -45, -105, 967
3280, -536, 15704, -82, -138, 970
3388, -544, 15688, -117, -204, 914
3316, -436, 15600, -170, -158, 930
3484, -476, 15532, -190, -152, 917
3444, -532, 15592, -214, -147, 880
3448, -548, 15496, -214, -162, 883
3424, -476, 15556, -211, -152, 902
3460, -432, 15604, -205, -82, 915
3580, -532, 15444, -167, -86, 930
3416, -512, 15784, -145, -186, 944
3488, -488, 15716, -76, -259, 934
3516, -524, 15480, -27, -290, 976
3416, -604, 15296, 30, -245, 1017
3420, -536, 15456, 63, -231, 1033
3416, -480, 15660, 77, -208, 1066
3440, -416, 15644, 79, -231, 1030
3340, -384, 15664, 37, -186, 1014
3368, -400, 15672, 0, -163, 1009
3368, -456, 15624, -27, -195, 985
3500, -472, 15532, -96, -266, 980
3388, -512, 15480, -157, -311, 1001
3472, -436, 15420, -185, -293, 1007
3364, -444, 15608, -211, -272, 1031
3300, -532, 15496, -171, -267, 1042
3496, -540, 15532, -137, -278, 1015
3368, -476, 15656, -92, -274, 1035
3416, -496, 15528, -80, -288, 1034
3428, -496, 15688, -81, -340, 1059
3400, -572, 15644, -58, -437, 1045
3460, -652, 15508, -64, -425, 1063
3492, -664, 15284, -55, -359, 1054
3412, -524, 15704, -37, -348, 1023
3288, -584, 15620, -25, -355, 1009
3384, -444, 15536, -8, -383, 991
3428, -492, 15536, 14, -385, 981
3380, -512, 15476, -6, -423, 968
3488, -408, 15748, -28, -383, 958
3472, -456, 15572, -56, -387, 970
3424, -400, 15560, -93, -365, 955
3496, -324, 15424, -107, -335, 949
3536, -376, 15504, -135, -276, 985
3416, -332, 15800, -147, -358, 1041
3436, -384, 15628, -165, -435, 1071
3488, -332, 15528, -201, -430, 1091
3520, -424, 15220, -210, -354, 1087
3380, -464, 15380, -224, -315, 1088
3300, -616, 15628, -224, -318, 1077
3460, -616, 15444, -202, -348, 1031
3460, -476, 15496, -190, -278, 1010
3416, -548, 15488, -168, -261, 1035
3340, -600, 15784, -126, -334, 1022
3420, -608, 15572, -109, -394, 1018
3552, -484, 15416, -41, -349, 1044
3440, -544, 15448, -55, -321, 1041
3528, -420, 15588, -26, -281, 1068
3432, -496, 15472, -26, -236, 1067
3468, -484, 15668, -76, -190, 1051
3468, -380, 15608, -98, -189, 1063
3352, -480, 15660, -141, -143, 1036
3328, -356, 15556, -141, -77, 999
3420, -524, 15632, -169, -113, 976
3488, -444, 15564, -192, -164, 965
3580, -380, 15556, -226, -156, 995
3616, -380, 15464, -238, -153, 1003
3532, -484, 15412, -254, -176, 1009
3364, -592, 15596, -209, -240, 1039
3356, -588, 15460, -156, -241, 1051
3296, -588, 15528, -144, -232, 1039
3272, -548, 15452, -86, -204, 999
3408, -580, 15652, -111, -181, 989
3504, -544, 15348, -116, -96, 983
3376, -432, 15420, -158, -59, 956
3528, -476, 15628, -163, -55, 929
3292, -404, 15696, -164, -173, 938
3392, -568, 15696, -170, -390, 959
3488, -440, 15476, -159, -403, 980
3584, -472, 15420, -146, -292, 1047
3500, -588, 15468, -118, -230, 1065
3416, -472, 15652, -87, -267, 1050
3432, -544, 15400, -57, -298, 1010
3380, -388, 15628, -61, -254, 1005
3472, -568, 15568, -78, -189, 963
3364, -420, 15468, -140, -145, 948
3544, -520, 15668, -163, -141, 898
3376, -488, 15584, -165, -251, 903
3360, -472, 15924, -196, -459, 907
3380, -452, 15572, -194, -564, 931
3472, -456, 15352, -196, -483, 1000
3480, -496, 15408, -220, -376, 999
3444, -576, 15348, -177, -316, 1000
3460, -636, 15468, -154, -303, 970
3420, -616, 15364, -136, -228, 939
3432, -508, 15356, -90, -149, 925
3472, -356, 15568, -107, -54, 899
3556, -440, 15608, -89, -62, 896
3464, -492, 15624, -101, -14, 916
3432, -404, 15632, -112, 36, 909
3420, -352, 15648, -188, 9, 901
3472, -528, 15748, -210, -178, 899
3528, -372, 15700, -280, -297, 887
3540, -320, 15448, -317, -320, 932
3556, -432, 15528, -331, -304, 1008
3440, -484, 15452, -310, -325, 1035
3436, -528, 15716, -328, -483, 1042
3456, -564, 15464, -231, -565, 1036
3480, -672, 15444, -183, -495, 1048
3348, -656, 15460, -125, -392, 1044
3336, -704, 15448, -102, -339, 1008
3424, -716, 15484, -39, -377, 969
3460, -568, 15564, 3, -379, 932
3444, -420, 15428, -32, -347, 897
3496, -384, 15592, -42, -306, 931
3432, -344, 15616, -84, -290, 950
3556, -308, 15496, -127, -289, 971
3464, -404, 15632, -175, -233, 998
3472, -368, 15476, -175, -205, 987
3448, -272, 15624, -213, -154, 979
3376, -368, 15540, -235, -98, 956
3340, -580, 15608, -267, -127, 904
3444, -568, 15668, -283, -109, 899
3412, -544, 15484, -283, -43, 880
3540, -552, 15620, -285, -66, 871
3524, -452, 15556, -247, -79, 858
3472, -504, 15540, -234, -131, 870
3484, -532, 15576, -211, -221, 895
3444, -472, 15480, -131, -311, 891
3540, -492, 15476, -138, -343, 935
3456, -560, 15484, -102, -338, 984
3468, -492, 15532, -28, -312, 994
3500, -556, 15716, -33, -255, 1004
3460, -620, 15524, -43, -233, 993
3388, -496, 15592, -19, -246, 991
3524, -508, 15600, -86, -299, 962
3548, -436, 15592, -82, -300, 966
3444, -476, 15452, -129, -235, 971
3556, -504, 15616, -146, -146, 1006
3440, -436, 15540, -147, -122, 1027
3488, -492, 15692, -194, -160, 1029
3472, -412, 15600, -175, -179, 1013
3320, -456, 15520, -217, -183, 1018
3468, -532, 15448, -229, -115, 1002
3460, -360, 15612, -245, -83, 995
3492, -524, 15508, -235, -77, 954
3472, -500, 15420, -225, -60, 944
3372, -428, 15508, -211, -57, 950
3464, -428, 15720, -197, -133, 969
3456, -512, 15528, -141, -191, 985
3480, -432, 15556, -146, -194, 995
3404, -428, 15588, -120, -184, 1019
3520, -436, 15580, -148, -210, 1039
3528, -532, 15416, -148, -212, 1020
3472, -520, 15556, -151, -178, 1024
3464, -504, 15524, -124, -149, 1017
3372, -504, 15636, -120, -250, 1019
3524, -480, 15476, -104, -297, 974
3572, -568, 15420, -88, -263, 992
3572, -436, 15568, -55, -214, 994
3480, -520, 15692, -78, -233, 1023
3528, -516, 15616, -91, -257, 994
3460, -524, 15600, -88, -267, 991
3572, -492, 15432, -69, -235, 975
3540, -372, 15556, -115, -218, 982
3368, -496, 15524, -64, -235, 971
3440, -488, 15432, -93, -200, 1007
3496, -448, 15504, -84, -185, 1014
3436, -332, 15540, -121, -132, 981
3500, -464, 15576, -162, -124, 1015
3524, -452, 15468, -170, -112, 973
3452, -432, 15660, -212, -111, 976
3364, -424, 15488, -193, -178, 967
3488, -488, 15720, -220, -269, 975
3592, -512, 15456, -232, -241, 948
3532, -504, 15340, -217, -211, 962
3332, -516, 15552, -208, -173, 960
3448, -600, 15628, -181, -135, 926
3488, -652, 15416, -179, -117, 935
3356, -572, 15600, -134, -83, 916
3420, -568, 15516, -104, -85, 918
3432, -352, 15648, -81, -121, 909
3504, -388, 15520, -71, -123, 935
3468, -380, 15556, -81, -179, 974
3468, -364, 15636, -114, -195, 971
3556, -412, 15428, -146, -124, 990
3488, -456, 15580, -186, -60, 998
3484, -448, 15696, -196, -82, 981
3440, -508, 15796, -177, -211, 959
3508, -456, 15772, -172, -233, 955
3448, -336, 15584, -143, -270, 992
3464, -452, 15496, -163, -242, 1010
3552, -520, 15452, -183, -187, 1037
3408, -504, 15684, -162, -242, 1040
3416, -500, 15684, -155, -284, 1022
3452, -536, 15436, -188, -245, 1006
3416, -520, 15448, -161, -160, 1013
3348, -492, 15572, -176, -140, 1009
3432, -456, 15704, -146, -194, 1009
3524, -512, 15696, -192, -252, 1008
3380, -504, 15484, -184, -259, 1012
3452, -536, 15408, -143, -323, 1016
3456, -532, 15500, -113, -363, 1000
3480, -516, 15476, -105, -301, 1011
3464, -568, 15548, -103, -290, 1010
3436, -464, 15312, -92, -261, 1011
3456, -512, 15456, -86, -232, 960
3476, -512, 15616, -107, -132, 939
3460, -532, 15476, -68, -85, 935
3372, -480, 15728, -79, -80, 931
3388, -372, 15748, -50, -212, 914
3512, -432, 15584, -88, -311, 942
3448, -400, 15596, -126, -293, 961
3596, -376, 15492, -157, -229, 988
3540, -492, 15492, -189, -148, 998
3596, -444, 15624, -196, -128, 984
3516, -572, 15508, -227, -112, 963
3432, -472, 15644, -220, -83, 934
3364, -496, 15660, -202, -71, 947
3492, -524, 15660, -215, -86, 892
3464, -508, 15668, -225, -111, 913
3424, -480, 15504, -226, -90, 915
3452, -456, 15568, -187, -125, 938
3472, -520, 15504, -184, -185, 977
3520, -508, 15516, -167, -185, 992
3584, -540, 15460, -141, -185, 1050
3440, -544, 15436, -125, -204, 1058
3396, -476, 15496, -78, -216, 1016
3448, -572, 15548, -55, -233, 1024
3404, -436, 15504, -29, -253, 1000
3444, -496, 15448, -43, -237, 994
3424, -396, 15604, -26, -187, 990
3464, -360, 15408, -72, -152, 981
3572, -388, 15760, -129, -135, 963
3460, -428, 15724, -194, -107, 943
3452, -364, 15600, -245, -118, 959
3508, -400, 15616, -298, -144, 921
3432, -356, 15584, -316, -156, 918
3564, -468, 15432, -332, -157, 923
3596, -560, 15508, -345, -135, 954
3568, -492, 15396, -303, -117, 971
3620, -572, 15420, -305, -121, 972
3516, -576, 15496, -261, -136, 980
3416, -648, 15592, -181, -160, 1006
3380, -624, 15484, -119, -157, 1024
3284, -676, 15548, -60, -154, 1023
3324, -648, 15548, 5, -302, 1024
3456, -528, 15652, 76, -426, 1023
3488, -572, 15592, 80, -356, 1014
3560, -396, 15380, 72, -291, 1078
3448, -428, 15316, 71, -246, 1044
3424, -428, 15592, 30, -256, 1072
3432, -364, 15776, -13, -236, 1059
3344, -364, 15652, -83, -222, 1044
3344, -364, 15636, -136, -215, 1008
3420, -296, 15552, -172, -173, 987
3364, -428, 15584, -207, -143, 977
3384, -364, 15560, -257, -117, 959
3464, -420, 15436, -276, -69, 948
3536, -452, 15636, -269, -44, 982
3600, -496, 15612, -266, -49, 952
3356, -508, 15644, -255, -75, 939
3472, -616, 15524, -236, -42, 956
3484, -588, 15504, -187, -37, 929
3500, -568, 15504, -138, -79, 985
3420, -496, 15532, -91, -137, 1012
3472, -504, 15628, -97, -300, 1028
3440, -556, 15408, -57, -315, 1014
3448, -528, 15500, -77, -283, 1029
3400, -512, 15420, -53, -232, 1037
3440, -604, 15504, -36, -182, 1031
3416, -532, 15508, -46, -198, 1003
3364, -484, 15628, -43, -214, 1001
3384, -468, 15652, -43, -232, 1000
3496, -384, 15692, -50, -254, 975
3440, -372, 15488, -109, -257, 983
3380, -424, 15508, -124, -231, 979
3592, -436, 15588, -221, -202, 943
3464, -392, 15516, -247, -200, 959
3372, -448, 15708, -228, -186, 949
3596, -448, 15560, -223, -173, 935
3412, -428, 15564, -201, -165, 962
3452, -528, 15488, -158, -180, 960
3468, -416, 15664, -181, -143, 957
3488, -536, 15644, -146, -151, 950
3504, -436, 15384, -181, -150, 939
3480, -520, 15540, -160, -77, 956
3604, -536, 15408, -225, -44, 988
3356, -460, 15548, -190, -34, 974
3500, -568, 15556, -211, -66, 988
3540, -484, 15568, -186, -87, 979
3432, -484, 15504, -198, -66, 967
3440, -496, 15548, -213, -45, 998
3500, -520, 15532, -200, -33, 987
3384, -352, 15520, -240, -72, 1017
3416, -500, 15728, -177, -162, 1047
3344, -528, 15684, -180, -334, 1042
3540, -440, 15336, -171, -367, 1094
3528, -496, 15344, -159, -293, 1100
3460, -492, 15452, -77, -255, 1141
3364, -608, 15460, -69, -265, 1137
3320, -576, 15548, -17, -291, 1105
3324, -572, 15540, 8, -304, 1080
3424, -484, 15424, -22, -296, 1033
3400, -464, 15420, -12, -287, 1041
3476, -492, 15616, -42, -248, 1024
3480, -480, 15592, -47, -258, 1028
3472, -432, 15620, -92, -219, 1024
3536, -412, 15668, -99, -210, 1030
3464, -444, 15568, -120, -196, 1057
3332, -444, 15608, -120, -210, 1021
3344, -460, 15528, -137, -218, 1014
3376, -484, 15560, -155, -208, 998
3468, -408, 15544, -178, -193, 952
3400, -548, 15452, -178, -199, 979
3516, -584, 15672, -145, -324, 959
3420, -464, 15568, -169, -417, 965
3516, -472, 15492, -120, -369, 987
3472, -584, 15480, -130, -340, 1017
3460, -412, 15616, -90, -314, 1021
3364, -424, 15692, -84, -287, 1010
3360, -520, 15620, -72, -282, 981
3392, -512, 15544, -96, -280, 951
3500, -540, 15660, -87, -215, 944
3428, -388, 15552, -80, -185, 906
3504, -464, 15444, -157, -155, 905
3528, -408, 15568, -162, -106, 910
3500, -372, 15668, -196, -93, 921
3552, -436, 15680, -210, -74, 911
3440, -368, 15560, -252, -113, 927
3464, -492, 15556, -257, -183, 937
3520, -440, 15600, -309, -178, 964
3432, -428, 15448, -298, -145, 971
3548, -512, 15468, -301, -74, 981
3492, -468, 15644, -309, -38, 987
3528, -456, 15684, -276, -26, 990
3532, -468, 15508, -258, -20, 985
3404, -536, 15556, -268, -25, 994
3464, -552, 15608, -208, -42, 939
3456, -628, 15636, -212, -68, 934
3484, -548, 15432, -206, -54, 920
3440, -472, 15616, -198, -61, 929
3348, -556, 15484, -202, -44, 933
3400, -440, 15572, -238, -37, 929
3344, -456, 15492, -226, -57, 925
3344, -344, 15680, -253, -124, 891
3356, -500, 15592, -239, -123, 863
3436, -572, 15576, -258, -105, 876
3332, -416, 15552, -243, -112, 864
3496, -476, 15628, -232, -185, 892
3444, -432, 15476, -228, -207, 874
3404, -456, 15496, -224, -204, 918
3504, -480, 15672, -221, -274, 918
3432, -552, 15556, -179, -348, 936
3484, -412, 15508, -169, -375, 948
3500, -468, 15480, -160, -361, 987
3496, -564, 15576, -168, -335, 1000
3352, -456, 15504, -146, -328, 995
3396, -516, 15520, -170, -265, 954
3372, -612, 15656, -146, -239, 952
3476, -496, 15536, -137, -178, 922
3428, -544, 15548, -173, -164, 909
3320, -552, 15572, -132, -139, 897
3372, -424, 15616, -174, -160, 885
3492, -460, 15676, -160, -230, 915
3412, -368, 15588, -165, -205, 939
3556, -496, 15420, -159, -175, 947
3484, -464, 15640, -196, -104, 970
3348, -504, 15528, -158, -162, 961
3484, -596, 15644, -171, -143, 952
3548, -428, 15388, -146, -163, 923
3512, -432, 15712, -154, -183, 929
3452, -424, 15672, -187, -130, 955
3452, -484, 15644, -166, -149, 969
3500, -552, 15680, -154, -231, 969
3460, -408, 15536, -174, -221, 1001
3500, -464, 15556, -189, -262, 1009
3488, -544, 15464, -158, -289, 1023
3476, -492, 15476, -143, -289, 1023
3476, -616, 15696, -100, -283, 1030
3456, -600, 15440, -90, -292, 1006
3452, -556, 15456, -61, -271, 1003
3476, -576, 15508, -14, -238, 1009
3408, -548, 15516, -13, -187, 1023
3384, -476, 15556, -30, -232, 975
3408, -436, 15640, -62, -256, 1001
3388, -392, 15616, -76, -284, 1013
3368, -432, 15592, -73, -295, 1011
3432, -364, 15632, -80, -324, 995
3472, -404, 15592, -96, -323, 1019
3488, -476, 15484, -130, -282, 1022
3372, -484, 15492, -152, -215, 1017
3460, -552, 15724, -191, -223, 1026
3492, -504, 15508, -177, -200, 1002
3440, -536, 15452, -170, -206, 989
3480, -416, 15608, -166, -213, 1002
3320, -468, 15464, -120, -186, 979
3464, -492, 15400, -129, -185, 982
3504, -468, 15464, -102, -151, 1004
3480, -444, 15516, -111, -197, 1025
3344, -424, 15728, -130, -251, 1003
3464, -540, 15532, -139, -344, 995
3444, -516, 15392, -112, -351, 1038
3536, -452, 15504, -117, -269, 1048
3420, -484, 15528, -97, -253, 1048
3400, -624, 15504, -69, -246, 1062
3404, -496, 15460, -80, -249, 1020
3460, -412, 15560, -116, -192, 1006
3456, -364, 15784, -144, -126, 995
3424, -452, 15668, -138, -117, 981
3476, -452, 15528, -153, -149, 972
3432, -472, 15608, -153, -132, 967
3476, -428, 15688, -187, -209, 973
3420, -480, 15568, -229, -203, 979
3452, -348, 15552, -229, -186, 1028
3388, -524, 15620, -213, -206, 1048
3460, -628, 15456, -205, -215, 1010
3376, -488, 15648, -226, -224, 983
3404, -500, 15292, -161, -201, 978
3340, -600, 15632, -182, -204, 937
3524, -520, 15600, -162, -232, 944
3456, -472, 15644, -144, -217, 953
3528, -508, 15484, -142, -225, 959
3448, -404, 15484, -106, -225, 1019
3444, -472, 15552, -119, -247, 1026
3440, -496, 15552, -115, -250, 1012
3496, -452, 15516, -134, -203, 1009
3432, -420, 15368, -179, -134, 1016
3448, -412, 15616, -181, -107, 1030
3352, -372, 15576, -186, -128, 1020
3296, -504, 15580, -209, -167, 1004
3424, -444, 15740, -198, -161, 1009
3356, -536, 15680, -226, -241, 956
3456, -548, 15620, -182, -340, 937
3528, -432, 15508, -163, -303, 948
3488, -576, 15404, -150, -204, 1000
3440, -532, 15412, -102, -214, 993
3540, -480, 15500, -35, -228, 1004
3504, -496, 15648, 5, -254, 1002
3516, -476, 15508, 0, -276, 988
3432, -452, 15548, -8, -307, 1009
3460, -424, 15500, -16, -279, 999
3524, -392, 15660, -49, -231, 1002
3432, -436, 15688, -78, -221, 969
3432, -380, 15516, -142, -207, 960
3484, -480, 15616, -160, -232, 923
3532, -376, 15736, -169, -204, 913
3372, -368, 15540, -179, -180, 912
3548, -512, 15532, -225, -172, 925
3392, -428, 15640, -226, -156, 935
3616, -452, 15744, -247, -161, 912
3440, -516, 15716, -240, -203, 891
3492, -488, 15456, -248, -210, 927
3452, -456, 15564, -225, -191, 932
3600, -584, 15412, -143, -243, 954
3536, -604, 15512, -131, -279, 989
3520, -544, 15472, -74, -273, 999
3488, -564, 15340, -96, -263, 992
3468, -524, 15596, -72, -247, 1031
3388, -456, 15432, -35, -227, 1016
3456, -556, 15544, 1, -219, 972
3372, -412, 15552, -27, -204, 939
3428, -320, 15572, -62, -201, 934
3416, -384, 15596, -101, -180, 932
3500, -376, 15592, -147, -178, 931
3468, -372, 15596, -189, -192, 953
3532, -372, 15468, -271, -156, 931
3532, -368, 15692, -261, -149, 934
3572, -564, 15444, -268, -87, 917
3576, -604, 15584, -317, -57, 924
3488, -524, 15716, -267, -51, 894
3496, -588, 15508, -245, -27, 913
3488, -516, 15456, -230, -5, 912
3444, -488, 15544, -202, -19, 890
3500, -552, 15492, -171, -17, 914
3568, -624, 15624, -126, -39, 927
3436, -560, 15624, -102, -109, 911
3448, -624, 15504, -91, -150, 958
3376, -484, 15588, -79, -178, 983
3436, -412, 15560, -83, -178, 988
3396, -444, 15644, -111, -153, 1006
3316, -380, 15564, -150, -194, 968
3356, -456, 15816, -167, -184, 977
3412, -464, 15376, -227, -237, 931
3512, -496, 15540, -251, -214, 953
3484, -548, 15484, -306, -175, 952
3524, -496, 15376, -296, -184, 987
3400, -588, 15524, -272, -191, 975
3436, -528, 15504, -253, -192, 1003
3528, -628, 15488, -221, -211, 989
3432, -504, 15516, -156, -259, 1002
3432, -616, 15508, -115, -265, 981
3516, -564, 15472, -151, -244, 982
3448, -504, 15384, -109, -218, 993
3488, -504, 15632, -91, -236, 1010
3448, -504, 15652, -71, -241, 1034
3568, -524, 15556, -84, -237, 1033
3468, -500, 15592, -103, -223, 1022
3280, -396, 15744, -121, -221, 1039
3448, -304, 15580, -128, -270, 973
3416, -484, 15552, -154, -270, 930
3508, -452, 15612, -183, -219, 923
3572, -376, 15376, -191, -161, 927
3396, -396, 15552, -228, -123, 949
3364, -412, 15760, -198, -134, 942
3404, -412, 15488, -203, -204, 946
3388, -476, 15512, -234, -301, 971
3424, -424, 15532, -257, -286, 954
3548, -492, 15384, -224, -252, 989
3516, -508, 15472, -225, -263, 976
3420, -516, 15512, -238, -254, 956
3396, -512, 15600, -198, -262, 947
3372, -544, 15508, -198, -257, 941
3424, -444, 15560, -166, -231, 963
3448, -536, 15552, -186, -198, 944
3500, -536, 15628, -196, -240, 978
3488, -472, 15564, -153, -266, 960
3476, -532, 15452, -175, -254, 984
3488, -464, 15608, -186, -199, 1026
3432, -432, 15460, -130, -151, 1018
3396, -468, 15628, -147, -156, 1045
3500, -500, 15628, -162, -201, 1031
3436, -472, 15792, -164, -213, 1020
3456, -568, 15428, -168, -158, 1039
3548, -568, 15384, -215, -107, 1059
3424, -544, 15664, -150, -110, 1035
3268, -544, 15684, -127, -239, 1010
3420, -500, 15532, -110, -289, 1027
3456, -472, 15556, -134, -298, 1036
3428, -540, 15352, -115, -207, 1059
3372, -484, 15456, -82, -182, 1027
3352, -508, 15640, -97, -175, 999
3420, -572, 15684, -116, -223, 963
3500, -476, 15508, -154, -230, 977
3440, -388, 15632, -179, -128, 974
3512, -436, 15560, -178, -117, 987
3416, -416, 15592, -220, -132, 979
3464, -452, 15564, -242, -135, 977
